SNAPSHOT_FISCAL_YEAR,SNAPSHOT_FISCAL_YEAR_PERIOD_x,customer,customer_TEXT,customer_INDUSTRY_DESC,customer_OFFICE_DESC,customer_REGION_DESC,customer_SECTOR_DESC,customer_SIC_TEXT,customer_SUB_SECTOR_DESC,OPPORTUNITY_OPEN_CLOSED_INDICATOR,PHASE_NAME,PURSUIT_START_DATE,PROJECT_START_DATE,PROJECT_END_DATE,PERIOD_WON_LOSS_ABANDONED,DATE_WON_LOSS_ABANDONED,PRIORITY,Product_Category4_id,Product_Category2_text,Product_Category3_text,PURSUIT_LEADER,BUYER_ROLE_DESC,CURRENCY,PROBABILITY_PRC,WEIGHTED_Sales,Total_Sales,STRATEGIC_OPPORTUNITY,SNAPSHOT_FY,SNAPSHOT_FP,SNAPSHOT_FISCAL_YEAR_PERIOD_y,OPPORTUNITY_ID,Year
2019,2019009,24025281.0,customer11777,industry4,BALTIMORE,US - East,Sector19,SIC955,Sub Sector56,CLOSED,Abandoned,2018-03-28,2019-02-01,2028-01-31,Period 08 2019,2019-01-09,High,13023.0,category55,sub category54,14321.0,Unknown/Other,USD,0,0.0,5142390,POSITIONING WITH A KEY CLIENT,2019,8,2019008,MO-32397,2018
2019,2019011,24025281.0,customer11777,industry4,BALTIMORE,US - East,Sector19,SIC955,Sub Sector56,CLOSED,Won,2017-08-15,2019-07-01,2020-06-30,Period 01 2020,2019-06-27,High,1656.0,category18,sub category22,14368.0,CEO,USD,100,0.0,8400000,CRITICAL QUAL,2020,1,2020001,MO-2280147,2017
2019,2019011,24025281.0,customer11777,industry4,BALTIMORE,US - East,Sector19,SIC955,Sub Sector56,CLOSED,Lost,2017-11-08,2019-02-21,2025-06-02,Period 10 2019,2019-02-18,Medium,1659.0,category18,sub category22,20974.0,CIO/VP MIS,USD,0,0.0,11020000,MANAGED SERVICES,2019,10,2019010,MO-2265729,2017
2019,2019011,24025281.0,customer11777,industry4,BALTIMORE,US - East,Sector19,SIC955,Sub Sector56,CLOSED,Lost,2017-11-08,2019-02-21,2025-06-02,Period 10 2019,2019-02-18,Medium,1653.0,category18,sub category22,20974.0,CIO/VP MIS,USD,0,0.0,7980000,MANAGED SERVICES,2019,10,2019010,MO-2265729,2017
2019,2019011,24025281.0,customer11777,industry4,BALTIMORE,US - East,Sector19,SIC955,Sub Sector56,CLOSED,Abandoned,2018-02-23,2018-10-01,2018-11-02,Period 07 2019,2018-12-05,Medium,1659.0,category18,sub category22,20974.0,Director/Manager â€“ Other,USD,0,0.0,250000,MANAGED SERVICES,2019,7,2019007,MO-29029,2018
2019,2019011,24025281.0,customer11777,industry4,BALTIMORE,US - East,Sector19,SIC955,Sub Sector56,CLOSED,Won,2019-06-25,2019-07-01,2020-06-30,Period 02 2020,2019-07-08,High,1656.0,category18,sub category22,14368.0,CEO,USD,100,0.0,20000000,CRITICAL QUAL,2020,2,2020002,MO-2874007,2019
2019,2019011,24025281.0,customer11777,industry4,BALTIMORE,US - East,Sector19,SIC955,Sub Sector56,CLOSED,Won,2016-12-08,2019-01-01,2019-12-31,Period 08 2019,2018-12-19,High,2001.0,category51,sub category152,14321.0,CFO/VP of Finance,USD,100,0.0,7388381,CRITICAL QUAL,2019,8,2019008,MO-386349,2016
2019,2019011,24025281.0,customer11777,industry4,BALTIMORE,US - East,Sector19,SIC955,Sub Sector56,CLOSED,Won,2018-02-23,2018-10-26,2021-12-30,Period 07 2019,2018-12-05,Medium,1659.0,category18,sub category22,20974.0,Director/Manager â€“ Other,USD,100,0.0,623000,MANAGED SERVICES,2019,7,2019007,MO-29027,2018
2019,2019011,24025281.0,customer11777,industry4,BALTIMORE,US - East,Sector19,SIC955,Sub Sector56,CLOSED,Abandoned,2018-03-28,2019-02-01,2028-01-31,Period 08 2019,2019-01-09,High,1830.0,category8,sub category135,14321.0,Unknown/Other,USD,0,0.0,35000000,POSITIONING WITH A KEY CLIENT,2019,8,2019008,MO-32397,2018
2019,2019011,24025281.0,customer11777,industry4,BALTIMORE,US - East,Sector19,SIC955,Sub Sector56,CLOSED,Abandoned,2018-03-28,2019-02-01,2028-01-31,Period 08 2019,2019-01-09,High,13023.0,category55,sub category54,14321.0,Unknown/Other,USD,0,0.0,964900,POSITIONING WITH A KEY CLIENT,2019,8,2019008,MO-32397,2018
2019,2019011,24025281.0,customer11777,industry4,BALTIMORE,US - East,Sector19,SIC955,Sub Sector56,CLOSED,Abandoned,2018-03-28,2019-02-01,2028-01-31,Period 08 2019,2019-01-09,High,13023.0,category55,sub category54,14321.0,Unknown/Other,USD,0,0.0,5142390,POSITIONING WITH A KEY CLIENT,2019,8,2019008,MO-32397,2018
2019,2019008,24025281.0,customer11777,industry4,BALTIMORE,US - East,Sector19,SIC955,Sub Sector56,CLOSED,Won,2017-08-15,2019-07-01,2020-06-30,Period 01 2020,2019-06-27,High,1656.0,category18,sub category22,14368.0,CEO,USD,100,0.0,8400000,CRITICAL QUAL,2020,1,2020001,MO-2280147,2017
2019,2019008,24025281.0,customer11777,industry4,BALTIMORE,US - East,Sector19,SIC955,Sub Sector56,CLOSED,Lost,2017-11-08,2019-02-21,2025-06-02,Period 10 2019,2019-02-18,Medium,1659.0,category18,sub category22,20974.0,CIO/VP MIS,USD,0,0.0,11020000,MANAGED SERVICES,2019,10,2019010,MO-2265729,2017
2019,2019008,24025281.0,customer11777,industry4,BALTIMORE,US - East,Sector19,SIC955,Sub Sector56,CLOSED,Lost,2017-11-08,2019-02-21,2025-06-02,Period 10 2019,2019-02-18,Medium,1653.0,category18,sub category22,20974.0,CIO/VP MIS,USD,0,0.0,7980000,MANAGED SERVICES,2019,10,2019010,MO-2265729,2017
2019,2019008,24025281.0,customer11777,industry4,BALTIMORE,US - East,Sector19,SIC955,Sub Sector56,CLOSED,Abandoned,2018-02-23,2018-10-01,2018-11-02,Period 07 2019,2018-12-05,Medium,1659.0,category18,sub category22,20974.0,Director/Manager â€“ Other,USD,0,0.0,250000,MANAGED SERVICES,2019,7,2019007,MO-29029,2018
2019,2019008,24025281.0,customer11777,industry4,BALTIMORE,US - East,Sector19,SIC955,Sub Sector56,CLOSED,Won,2019-06-25,2019-07-01,2020-06-30,Period 02 2020,2019-07-08,High,1656.0,category18,sub category22,14368.0,CEO,USD,100,0.0,20000000,CRITICAL QUAL,2020,2,2020002,MO-2874007,2019
2019,2019008,24025281.0,customer11777,industry4,BALTIMORE,US - East,Sector19,SIC955,Sub Sector56,CLOSED,Won,2016-12-08,2019-01-01,2019-12-31,Period 08 2019,2018-12-19,High,2001.0,category51,sub category152,14321.0,CFO/VP of Finance,USD,100,0.0,7388381,CRITICAL QUAL,2019,8,2019008,MO-386349,2016
2019,2019008,24025281.0,customer11777,industry4,BALTIMORE,US - East,Sector19,SIC955,Sub Sector56,CLOSED,Won,2018-02-23,2018-10-26,2021-12-30,Period 07 2019,2018-12-05,Medium,1659.0,category18,sub category22,20974.0,Director/Manager â€“ Other,USD,100,0.0,623000,MANAGED SERVICES,2019,7,2019007,MO-29027,2018
2019,2019008,24025281.0,customer11777,industry4,BALTIMORE,US - East,Sector19,SIC955,Sub Sector56,CLOSED,Abandoned,2018-03-28,2019-02-01,2028-01-31,Period 08 2019,2019-01-09,High,1830.0,category8,sub category135,14321.0,Unknown/Other,USD,0,0.0,35000000,POSITIONING WITH A KEY CLIENT,2019,8,2019008,MO-32397,2018
2019,2019008,24025281.0,customer11777,industry4,BALTIMORE,US - East,Sector19,SIC955,Sub Sector56,CLOSED,Abandoned,2018-03-28,2019-02-01,2028-01-31,Period 08 2019,2019-01-09,High,13023.0,category55,sub category54,14321.0,Unknown/Other,USD,0,0.0,964900,POSITIONING WITH A KEY CLIENT,2019,8,2019008,MO-32397,2018
2019,2019008,24025281.0,customer11777,industry4,BALTIMORE,US - East,Sector19,SIC955,Sub Sector56,CLOSED,Abandoned,2018-03-28,2019-02-01,2028-01-31,Period 08 2019,2019-01-09,High,13023.0,category55,sub category54,14321.0,Unknown/Other,USD,0,0.0,5142390,POSITIONING WITH A KEY CLIENT,2019,8,2019008,MO-32397,2018
2020,2020004,24025281.0,customer11777,industry4,BALTIMORE,US - East,Sector19,SIC955,Sub Sector56,CLOSED,Won,2017-08-15,2019-07-01,2020-06-30,Period 01 2020,2019-06-27,High,1656.0,category18,sub category22,14368.0,CEO,USD,100,0.0,8400000,CRITICAL QUAL,2020,1,2020001,MO-2280147,2017
2020,2020004,24025281.0,customer11777,industry4,BALTIMORE,US - East,Sector19,SIC955,Sub Sector56,CLOSED,Lost,2017-11-08,2019-02-21,2025-06-02,Period 10 2019,2019-02-18,Medium,1659.0,category18,sub category22,20974.0,CIO/VP MIS,USD,0,0.0,11020000,MANAGED SERVICES,2019,10,2019010,MO-2265729,2017
2020,2020004,24025281.0,customer11777,industry4,BALTIMORE,US - East,Sector19,SIC955,Sub Sector56,CLOSED,Lost,2017-11-08,2019-02-21,2025-06-02,Period 10 2019,2019-02-18,Medium,1653.0,category18,sub category22,20974.0,CIO/VP MIS,USD,0,0.0,7980000,MANAGED SERVICES,2019,10,2019010,MO-2265729,2017
2020,2020004,24025281.0,customer11777,industry4,BALTIMORE,US - East,Sector19,SIC955,Sub Sector56,CLOSED,Abandoned,2018-02-23,2018-10-01,2018-11-02,Period 07 2019,2018-12-05,Medium,1659.0,category18,sub category22,20974.0,Director/Manager â€“ Other,USD,0,0.0,250000,MANAGED SERVICES,2019,7,2019007,MO-29029,2018
2020,2020004,24025281.0,customer11777,industry4,BALTIMORE,US - East,Sector19,SIC955,Sub Sector56,CLOSED,Won,2019-06-25,2019-07-01,2020-06-30,Period 02 2020,2019-07-08,High,1656.0,category18,sub category22,14368.0,CEO,USD,100,0.0,20000000,CRITICAL QUAL,2020,2,2020002,MO-2874007,2019
2020,2020004,24025281.0,customer11777,industry4,BALTIMORE,US - East,Sector19,SIC955,Sub Sector56,CLOSED,Won,2016-12-08,2019-01-01,2019-12-31,Period 08 2019,2018-12-19,High,2001.0,category51,sub category152,14321.0,CFO/VP of Finance,USD,100,0.0,7388381,CRITICAL QUAL,2019,8,2019008,MO-386349,2016
2020,2020004,24025281.0,customer11777,industry4,BALTIMORE,US - East,Sector19,SIC955,Sub Sector56,CLOSED,Won,2018-02-23,2018-10-26,2021-12-30,Period 07 2019,2018-12-05,Medium,1659.0,category18,sub category22,20974.0,Director/Manager â€“ Other,USD,100,0.0,623000,MANAGED SERVICES,2019,7,2019007,MO-29027,2018
2020,2020004,24025281.0,customer11777,industry4,BALTIMORE,US - East,Sector19,SIC955,Sub Sector56,CLOSED,Abandoned,2018-03-28,2019-02-01,2028-01-31,Period 08 2019,2019-01-09,High,1830.0,category8,sub category135,14321.0,Unknown/Other,USD,0,0.0,35000000,POSITIONING WITH A KEY CLIENT,2019,8,2019008,MO-32397,2018
2020,2020004,24025281.0,customer11777,industry4,BALTIMORE,US - East,Sector19,SIC955,Sub Sector56,CLOSED,Abandoned,2018-03-28,2019-02-01,2028-01-31,Period 08 2019,2019-01-09,High,13023.0,category55,sub category54,14321.0,Unknown/Other,USD,0,0.0,964900,POSITIONING WITH A KEY CLIENT,2019,8,2019008,MO-32397,2018
2020,2020004,24025281.0,customer11777,industry4,BALTIMORE,US - East,Sector19,SIC955,Sub Sector56,CLOSED,Abandoned,2018-03-28,2019-02-01,2028-01-31,Period 08 2019,2019-01-09,High,13023.0,category55,sub category54,14321.0,Unknown/Other,USD,0,0.0,5142390,POSITIONING WITH A KEY CLIENT,2019,8,2019008,MO-32397,2018
2020,2020002,24025281.0,customer11777,industry4,BALTIMORE,US - East,Sector19,SIC955,Sub Sector56,CLOSED,Won,2017-08-15,2019-07-01,2020-06-30,Period 01 2020,2019-06-27,High,1656.0,category18,sub category22,14368.0,CEO,USD,100,0.0,8400000,CRITICAL QUAL,2020,1,2020001,MO-2280147,2017
2020,2020002,24025281.0,customer11777,industry4,BALTIMORE,US - East,Sector19,SIC955,Sub Sector56,CLOSED,Lost,2017-11-08,2019-02-21,2025-06-02,Period 10 2019,2019-02-18,Medium,1659.0,category18,sub category22,20974.0,CIO/VP MIS,USD,0,0.0,11020000,MANAGED SERVICES,2019,10,2019010,MO-2265729,2017
2020,2020002,24025281.0,customer11777,industry4,BALTIMORE,US - East,Sector19,SIC955,Sub Sector56,CLOSED,Lost,2017-11-08,2019-02-21,2025-06-02,Period 10 2019,2019-02-18,Medium,1653.0,category18,sub category22,20974.0,CIO/VP MIS,USD,0,0.0,7980000,MANAGED SERVICES,2019,10,2019010,MO-2265729,2017
2020,2020002,24025281.0,customer11777,industry4,BALTIMORE,US - East,Sector19,SIC955,Sub Sector56,CLOSED,Abandoned,2018-02-23,2018-10-01,2018-11-02,Period 07 2019,2018-12-05,Medium,1659.0,category18,sub category22,20974.0,Director/Manager â€“ Other,USD,0,0.0,250000,MANAGED SERVICES,2019,7,2019007,MO-29029,2018
2020,2020002,24025281.0,customer11777,industry4,BALTIMORE,US - East,Sector19,SIC955,Sub Sector56,CLOSED,Won,2019-06-25,2019-07-01,2020-06-30,Period 02 2020,2019-07-08,High,1656.0,category18,sub category22,14368.0,CEO,USD,100,0.0,20000000,CRITICAL QUAL,2020,2,2020002,MO-2874007,2019
2020,2020002,24025281.0,customer11777,industry4,BALTIMORE,US - East,Sector19,SIC955,Sub Sector56,CLOSED,Won,2016-12-08,2019-01-01,2019-12-31,Period 08 2019,2018-12-19,High,2001.0,category51,sub category152,14321.0,CFO/VP of Finance,USD,100,0.0,7388381,CRITICAL QUAL,2019,8,2019008,MO-386349,2016
2020,2020002,24025281.0,customer11777,industry4,BALTIMORE,US - East,Sector19,SIC955,Sub Sector56,CLOSED,Won,2018-02-23,2018-10-26,2021-12-30,Period 07 2019,2018-12-05,Medium,1659.0,category18,sub category22,20974.0,Director/Manager â€“ Other,USD,100,0.0,623000,MANAGED SERVICES,2019,7,2019007,MO-29027,2018
2020,2020002,24025281.0,customer11777,industry4,BALTIMORE,US - East,Sector19,SIC955,Sub Sector56,CLOSED,Abandoned,2018-03-28,2019-02-01,2028-01-31,Period 08 2019,2019-01-09,High,1830.0,category8,sub category135,14321.0,Unknown/Other,USD,0,0.0,35000000,POSITIONING WITH A KEY CLIENT,2019,8,2019008,MO-32397,2018
2020,2020002,24025281.0,customer11777,industry4,BALTIMORE,US - East,Sector19,SIC955,Sub Sector56,CLOSED,Abandoned,2018-03-28,2019-02-01,2028-01-31,Period 08 2019,2019-01-09,High,13023.0,category55,sub category54,14321.0,Unknown/Other,USD,0,0.0,964900,POSITIONING WITH A KEY CLIENT,2019,8,2019008,MO-32397,2018
2020,2020002,24025281.0,customer11777,industry4,BALTIMORE,US - East,Sector19,SIC955,Sub Sector56,CLOSED,Abandoned,2018-03-28,2019-02-01,2028-01-31,Period 08 2019,2019-01-09,High,13023.0,category55,sub category54,14321.0,Unknown/Other,USD,0,0.0,5142390,POSITIONING WITH A KEY CLIENT,2019,8,2019008,MO-32397,2018
2019,2019013,24025281.0,customer11777,industry4,BALTIMORE,US - East,Sector19,SIC955,Sub Sector56,CLOSED,Won,2017-08-15,2019-07-01,2020-06-30,Period 01 2020,2019-06-27,High,1656.0,category18,sub category22,14368.0,CEO,USD,100,0.0,8400000,CRITICAL QUAL,2020,1,2020001,MO-2280147,2017
2019,2019013,24025281.0,customer11777,industry4,BALTIMORE,US - East,Sector19,SIC955,Sub Sector56,CLOSED,Lost,2017-11-08,2019-02-21,2025-06-02,Period 10 2019,2019-02-18,Medium,1659.0,category18,sub category22,20974.0,CIO/VP MIS,USD,0,0.0,11020000,MANAGED SERVICES,2019,10,2019010,MO-2265729,2017
2019,2019013,24025281.0,customer11777,industry4,BALTIMORE,US - East,Sector19,SIC955,Sub Sector56,CLOSED,Lost,2017-11-08,2019-02-21,2025-06-02,Period 10 2019,2019-02-18,Medium,1653.0,category18,sub category22,20974.0,CIO/VP MIS,USD,0,0.0,7980000,MANAGED SERVICES,2019,10,2019010,MO-2265729,2017
2019,2019013,24025281.0,customer11777,industry4,BALTIMORE,US - East,Sector19,SIC955,Sub Sector56,CLOSED,Abandoned,2018-02-23,2018-10-01,2018-11-02,Period 07 2019,2018-12-05,Medium,1659.0,category18,sub category22,20974.0,Director/Manager â€“ Other,USD,0,0.0,250000,MANAGED SERVICES,2019,7,2019007,MO-29029,2018
2019,2019013,24025281.0,customer11777,industry4,BALTIMORE,US - East,Sector19,SIC955,Sub Sector56,CLOSED,Won,2019-06-25,2019-07-01,2020-06-30,Period 02 2020,2019-07-08,High,1656.0,category18,sub category22,14368.0,CEO,USD,100,0.0,20000000,CRITICAL QUAL,2020,2,2020002,MO-2874007,2019
2019,2019013,24025281.0,customer11777,industry4,BALTIMORE,US - East,Sector19,SIC955,Sub Sector56,CLOSED,Won,2016-12-08,2019-01-01,2019-12-31,Period 08 2019,2018-12-19,High,2001.0,category51,sub category152,14321.0,CFO/VP of Finance,USD,100,0.0,7388381,CRITICAL QUAL,2019,8,2019008,MO-386349,2016
2019,2019013,24025281.0,customer11777,industry4,BALTIMORE,US - East,Sector19,SIC955,Sub Sector56,CLOSED,Won,2018-02-23,2018-10-26,2021-12-30,Period 07 2019,2018-12-05,Medium,1659.0,category18,sub category22,20974.0,Director/Manager â€“ Other,USD,100,0.0,623000,MANAGED SERVICES,2019,7,2019007,MO-29027,2018
2019,2019013,24025281.0,customer11777,industry4,BALTIMORE,US - East,Sector19,SIC955,Sub Sector56,CLOSED,Abandoned,2018-03-28,2019-02-01,2028-01-31,Period 08 2019,2019-01-09,High,1830.0,category8,sub category135,14321.0,Unknown/Other,USD,0,0.0,35000000,POSITIONING WITH A KEY CLIENT,2019,8,2019008,MO-32397,2018
2019,2019013,24025281.0,customer11777,industry4,BALTIMORE,US - East,Sector19,SIC955,Sub Sector56,CLOSED,Abandoned,2018-03-28,2019-02-01,2028-01-31,Period 08 2019,2019-01-09,High,13023.0,category55,sub category54,14321.0,Unknown/Other,USD,0,0.0,964900,POSITIONING WITH A KEY CLIENT,2019,8,2019008,MO-32397,2018
2019,2019013,24025281.0,customer11777,industry4,BALTIMORE,US - East,Sector19,SIC955,Sub Sector56,CLOSED,Abandoned,2018-03-28,2019-02-01,2028-01-31,Period 08 2019,2019-01-09,High,13023.0,category55,sub category54,14321.0,Unknown/Other,USD,0,0.0,5142390,POSITIONING WITH A KEY CLIENT,2019,8,2019008,MO-32397,2018
2020,2020007,24025281.0,customer11777,industry4,BALTIMORE,US - East,Sector19,SIC955,Sub Sector56,CLOSED,Won,2017-08-15,2019-07-01,2020-06-30,Period 01 2020,2019-06-27,High,1656.0,category18,sub category22,14368.0,CEO,USD,100,0.0,8400000,CRITICAL QUAL,2020,1,2020001,MO-2280147,2017
2020,2020007,24025281.0,customer11777,industry4,BALTIMORE,US - East,Sector19,SIC955,Sub Sector56,CLOSED,Lost,2017-11-08,2019-02-21,2025-06-02,Period 10 2019,2019-02-18,Medium,1659.0,category18,sub category22,20974.0,CIO/VP MIS,USD,0,0.0,11020000,MANAGED SERVICES,2019,10,2019010,MO-2265729,2017
2020,2020007,24025281.0,customer11777,industry4,BALTIMORE,US - East,Sector19,SIC955,Sub Sector56,CLOSED,Lost,2017-11-08,2019-02-21,2025-06-02,Period 10 2019,2019-02-18,Medium,1653.0,category18,sub category22,20974.0,CIO/VP MIS,USD,0,0.0,7980000,MANAGED SERVICES,2019,10,2019010,MO-2265729,2017
2020,2020007,24025281.0,customer11777,industry4,BALTIMORE,US - East,Sector19,SIC955,Sub Sector56,CLOSED,Abandoned,2018-02-23,2018-10-01,2018-11-02,Period 07 2019,2018-12-05,Medium,1659.0,category18,sub category22,20974.0,Director/Manager â€“ Other,USD,0,0.0,250000,MANAGED SERVICES,2019,7,2019007,MO-29029,2018
2020,2020007,24025281.0,customer11777,industry4,BALTIMORE,US - East,Sector19,SIC955,Sub Sector56,CLOSED,Won,2019-06-25,2019-07-01,2020-06-30,Period 02 2020,2019-07-08,High,1656.0,category18,sub category22,14368.0,CEO,USD,100,0.0,20000000,CRITICAL QUAL,2020,2,2020002,MO-2874007,2019
2020,2020007,24025281.0,customer11777,industry4,BALTIMORE,US - East,Sector19,SIC955,Sub Sector56,CLOSED,Won,2016-12-08,2019-01-01,2019-12-31,Period 08 2019,2018-12-19,High,2001.0,category51,sub category152,14321.0,CFO/VP of Finance,USD,100,0.0,7388381,CRITICAL QUAL,2019,8,2019008,MO-386349,2016
2020,2020007,24025281.0,customer11777,industry4,BALTIMORE,US - East,Sector19,SIC955,Sub Sector56,CLOSED,Won,2018-02-23,2018-10-26,2021-12-30,Period 07 2019,2018-12-05,Medium,1659.0,category18,sub category22,20974.0,Director/Manager â€“ Other,USD,100,0.0,623000,MANAGED SERVICES,2019,7,2019007,MO-29027,2018
2020,2020007,24025281.0,customer11777,industry4,BALTIMORE,US - East,Sector19,SIC955,Sub Sector56,CLOSED,Abandoned,2018-03-28,2019-02-01,2028-01-31,Period 08 2019,2019-01-09,High,1830.0,category8,sub category135,14321.0,Unknown/Other,USD,0,0.0,35000000,POSITIONING WITH A KEY CLIENT,2019,8,2019008,MO-32397,2018
2020,2020007,24025281.0,customer11777,industry4,BALTIMORE,US - East,Sector19,SIC955,Sub Sector56,CLOSED,Abandoned,2018-03-28,2019-02-01,2028-01-31,Period 08 2019,2019-01-09,High,13023.0,category55,sub category54,14321.0,Unknown/Other,USD,0,0.0,964900,POSITIONING WITH A KEY CLIENT,2019,8,2019008,MO-32397,2018
2020,2020007,24025281.0,customer11777,industry4,BALTIMORE,US - East,Sector19,SIC955,Sub Sector56,CLOSED,Abandoned,2018-03-28,2019-02-01,2028-01-31,Period 08 2019,2019-01-09,High,13023.0,category55,sub category54,14321.0,Unknown/Other,USD,0,0.0,5142390,POSITIONING WITH A KEY CLIENT,2019,8,2019008,MO-32397,2018
2019,2019013,24020133.0,customer9053,industry7,DALLAS,US - Central,Sector21,SIC983,Sub Sector57,CLOSED,Abandoned,2018-03-20,2019-04-01,2019-07-31,Period 09 2019,2019-02-05,High,1821.0,category8,sub category135,15373.0,Board of Directors,USD,0,0.0,1,POSITIONING WITH A KEY CLIENT,2019,9,2019009,MO-30419,2018
2019,2019013,24020133.0,customer9053,industry7,DALLAS,US - Central,Sector21,SIC983,Sub Sector57,CLOSED,Abandoned,2018-03-22,2019-01-01,2019-02-01,Period 08 2019,2019-01-07,High,1821.0,category8,sub category135,15373.0,CFO/VP of Finance,USD,0,0.0,500000,POSITIONING WITH A KEY CLIENT,2019,8,2019008,MO-30887,2018
2019,2019012,24020133.0,customer9053,industry7,DALLAS,US - Central,Sector21,SIC983,Sub Sector57,CLOSED,Abandoned,2018-03-20,2019-04-01,2019-07-31,Period 09 2019,2019-02-05,High,1821.0,category8,sub category135,15373.0,Board of Directors,USD,0,0.0,1,POSITIONING WITH A KEY CLIENT,2019,9,2019009,MO-30419,2018
2019,2019012,24020133.0,customer9053,industry7,DALLAS,US - Central,Sector21,SIC983,Sub Sector57,CLOSED,Abandoned,2018-03-22,2019-01-01,2019-02-01,Period 08 2019,2019-01-07,High,1821.0,category8,sub category135,15373.0,CFO/VP of Finance,USD,0,0.0,500000,POSITIONING WITH A KEY CLIENT,2019,8,2019008,MO-30887,2018
2019,2019011,24020133.0,customer9053,industry7,DALLAS,US - Central,Sector21,SIC983,Sub Sector57,CLOSED,Abandoned,2018-03-20,2019-04-01,2019-07-31,Period 09 2019,2019-02-05,High,1821.0,category8,sub category135,15373.0,Board of Directors,USD,0,0.0,1,POSITIONING WITH A KEY CLIENT,2019,9,2019009,MO-30419,2018
2019,2019011,24020133.0,customer9053,industry7,DALLAS,US - Central,Sector21,SIC983,Sub Sector57,CLOSED,Abandoned,2018-03-22,2019-01-01,2019-02-01,Period 08 2019,2019-01-07,High,1821.0,category8,sub category135,15373.0,CFO/VP of Finance,USD,0,0.0,500000,POSITIONING WITH A KEY CLIENT,2019,8,2019008,MO-30887,2018
2020,2020001,24020133.0,customer9053,industry7,DALLAS,US - Central,Sector21,SIC983,Sub Sector57,CLOSED,Abandoned,2018-03-20,2019-04-01,2019-07-31,Period 09 2019,2019-02-05,High,1821.0,category8,sub category135,15373.0,Board of Directors,USD,0,0.0,1,POSITIONING WITH A KEY CLIENT,2019,9,2019009,MO-30419,2018
2020,2020001,24020133.0,customer9053,industry7,DALLAS,US - Central,Sector21,SIC983,Sub Sector57,CLOSED,Abandoned,2018-03-22,2019-01-01,2019-02-01,Period 08 2019,2019-01-07,High,1821.0,category8,sub category135,15373.0,CFO/VP of Finance,USD,0,0.0,500000,POSITIONING WITH A KEY CLIENT,2019,8,2019008,MO-30887,2018
2020,2020002,24020133.0,customer9053,industry7,DALLAS,US - Central,Sector21,SIC983,Sub Sector57,CLOSED,Abandoned,2018-03-20,2019-04-01,2019-07-31,Period 09 2019,2019-02-05,High,1821.0,category8,sub category135,15373.0,Board of Directors,USD,0,0.0,1,POSITIONING WITH A KEY CLIENT,2019,9,2019009,MO-30419,2018
2020,2020002,24020133.0,customer9053,industry7,DALLAS,US - Central,Sector21,SIC983,Sub Sector57,CLOSED,Abandoned,2018-03-22,2019-01-01,2019-02-01,Period 08 2019,2019-01-07,High,1821.0,category8,sub category135,15373.0,CFO/VP of Finance,USD,0,0.0,500000,POSITIONING WITH A KEY CLIENT,2019,8,2019008,MO-30887,2018
2020,2020004,24020133.0,customer9053,industry7,DALLAS,US - Central,Sector21,SIC983,Sub Sector57,CLOSED,Abandoned,2018-03-20,2019-04-01,2019-07-31,Period 09 2019,2019-02-05,High,1821.0,category8,sub category135,15373.0,Board of Directors,USD,0,0.0,1,POSITIONING WITH A KEY CLIENT,2019,9,2019009,MO-30419,2018
